company_code,text_title,score,strength,reasoning,expected_growth,market_expectation,historical_data
002329,[002329] 皇氏集团 业绩预告,100,strong,文本语义提取预测中枢增速 65.47%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 53.47%。,65.47%,12.00%,
002319,[002319] 乐通股份 业绩预告,100,strong,文本语义提取预测中枢增速 63.42%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 51.42%。,63.42%,12.00%,
002298,[002298] 中电鑫龙 业绩预告,100,strong,文本语义提取预测中枢增速 58.27%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 46.27%。,58.27%,12.00%,
002291,[002291] 遥望科技 业绩预告,100,strong,文本语义提取预测中枢增速 40.39%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 28.39%。,40.39%,12.00%,
002261,[002261] 拓维信息 业绩预告,100,strong,文本语义提取预测中枢增速 162.19%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 150.19%。,162.19%,12.00%,
002256,[002256] 兆新股份 业绩预告,100,strong,文本语义提取预测中枢增速 129.64%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 117.64%。,129.64%,12.00%,
002248,[002248] 华东数控 业绩预告,100,strong,文本语义提取预测中枢增速 630.11%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 618.11%。,630.11%,12.00%,
002178,[002178] 延华智能 业绩预告,100,strong,文本语义提取预测中枢增速 146.96%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 134.96%。,146.96%,12.00%,
002168,[002168] *ST惠程 业绩预告,100,strong,文本语义提取预测中枢增速 46.49%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 34.49%。,46.49%,12.00%,
002141,[002141] 贤丰控股 业绩预告,100,strong,文本语义提取预测中枢增速 118.32%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 106.32%。,118.32%,12.00%,
002122,[002122] ST汇洲 业绩预告,100,strong,文本语义提取预测中枢增速 91.91%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 79.91%。,91.91%,12.00%,
002121,[002121] 科陆电子 业绩预告,100,strong,文本语义提取预测中枢增速 41.05%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 29.05%。,41.05%,12.00%,
002092,[002092] 中泰化学 业绩预告,100,strong,文本语义提取预测中枢增速 71.33%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 59.33%。,71.33%,12.00%,
002074,[002074] 国轩高科 业绩预告,100,strong,文本语义提取预测中枢增速 52.36%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 40.36%。,52.36%,12.00%,
002069,[002069] 獐子岛 业绩预告,100,strong,文本语义提取预测中枢增速 41.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 29.81%。,41.81%,12.00%,
002042,[002042] 华孚时尚 业绩预告,100,strong,文本语义提取预测中枢增速 82.45%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 70.45%。,82.45%,12.00%,
002041,[002041] 登海种业 业绩预告,100,strong,文本语义提取预测中枢增速 71.14%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 59.14%。,71.14%,12.00%,
001331,[001331] 胜通能源 业绩预告,100,strong,文本语义提取预测中枢增速 202.12%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 190.12%。,202.12%,12.00%,
001218,[001218] 丽臣实业 业绩预告,100,strong,文本语义提取预测中枢增速 51.22%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 39.22%。,51.22%,12.00%,
000998,[000998] 隆平高科 业绩预告,100,strong,文本语义提取预测中枢增速 125.63%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 113.63%。,125.63%,12.00%,
000898,[000898] 鞍钢股份 业绩预告,100,strong,文本语义提取预测中枢增速 41.29%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 29.29%。,41.29%,12.00%,
000886,[000886] 海南高速 业绩预告,100,strong,文本语义提取预测中枢增速 778.02%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 766.02%。,778.02%,12.00%,
000839,[000839] 国安股份 业绩预告,100,strong,文本语义提取预测中枢增速 209.27%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 197.27%。,209.27%,12.00%,
000825,[000825] 太钢不锈 业绩预告,100,strong,文本语义提取预测中枢增速 95.23%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 83.23%。,95.23%,12.00%,
000815,[000815] 美利云 业绩预告,100,strong,文本语义提取预测中枢增速 111.58%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 99.58%。,111.58%,12.00%,
000793,[000793] *ST华闻 业绩预告,100,strong,文本语义提取预测中枢增速 76.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 64.00%。,76.00%,12.00%,
000783,[000783] 长江证券 业绩预告,100,strong,文本语义提取预测中枢增速 101.37%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 89.37%。,101.37%,12.00%,
000750,[000750] 国海证券 业绩预告,100,strong,文本语义提取预测中枢增速 79.92%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 67.92%。,79.92%,12.00%,
000712,[000712] 锦龙股份 业绩预告,100,strong,文本语义提取预测中枢增速 46.27%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 34.27%。,46.27%,12.00%,
000698,[000698] ST沈化 业绩预告,100,strong,文本语义提取预测中枢增速 94.05%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 82.05%。,94.05%,12.00%,
000685,[000685] 中山公用 业绩预告,100,strong,文本语义提取预测中枢增速 65.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 53.00%。,65.00%,12.00%,
000669,[000669] ST金鸿 业绩预告,100,strong,文本语义提取预测中枢增速 63.97%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 51.97%。,63.97%,12.00%,
000656,[000656] *ST金科 业绩预告,100,strong,文本语义提取预测中枢增速 201.66%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 189.66%。,201.66%,12.00%,
000566,[000566] 海南海药 业绩预告,100,strong,文本语义提取预测中枢增速 74.43%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 62.43%。,74.43%,12.00%,
000006,[000006] 深振业A 业绩预告,100,strong,文本语义提取预测中枢增速 97.61%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 85.61%。,97.61%,12.00%,
000004,[000004] *ST国华 业绩预告,100,strong,文本语义提取预测中枢增速 75.85%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 63.85%。,75.85%,12.00%,
600115,[600115] 中国东航 业绩预告,100,strong,文本语义提取预测中枢增速 39.80%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 27.80%。,39.80%,12.00%,
000520,[000520] 凤凰航运 业绩预告,100,strong,文本语义提取预测中枢增速 39.54%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 27.54%。,39.54%,12.00%,
300295,[300295] 三六五网 业绩预告,100,strong,文本语义提取预测中枢增速 38.48%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 26.48%。,38.48%,12.00%,
002932,[002932] 明德生物 业绩预告,100,strong,文本语义提取预测中枢增速 37.30%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 25.30%。,37.30%,12.00%,
688595,[688595] 芯海科技 业绩预告,99,strong,文本语义提取预测中枢增速 36.28%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 24.28%。,36.28%,12.00%,
603559,[603559] ST通脉 业绩预告,99,strong,文本语义提取预测中枢增速 36.94%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 24.94%。,36.94%,12.00%,
003032,[003032] *ST传智 业绩预告,99,strong,文本语义提取预测中枢增速 36.53%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 24.53%。,36.53%,12.00%,
603789,[603789] *ST星农 业绩预告,98,strong,文本语义提取预测中枢增速 35.59%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 23.59%。,35.59%,12.00%,
600021,[600021] 上海电力 业绩预告,98,strong,文本语义提取预测中枢增速 35.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 23.81%。,35.81%,12.00%,
688193,[688193] 仁度生物 业绩预告,97,strong,文本语义提取预测中枢增速 34.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 22.81%。,34.81%,12.00%,
002356,[002356] 赫美集团 业绩预告,95,strong,文本语义提取预测中枢增速 32.38%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 20.38%。,32.38%,12.00%,
688302,[688302] 海创药业 业绩预告,94,strong,文本语义提取预测中枢增速 31.08%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 19.08%。,31.08%,12.00%,
002630,[002630] ST华西 业绩预告,94,strong,文本语义提取预测中枢增速 31.93%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 19.93%。,31.93%,12.00%,
002205,[002205] 国统股份 业绩预告,94,strong,文本语义提取预测中枢增速 31.36%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 19.36%。,31.36%,12.00%,
688400,[688400] 凌云光 业绩预告,93,strong,文本语义提取预测中枢增速 30.26%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 18.26%。,30.26%,12.00%,
002957,[002957] 科瑞技术 业绩预告,91,strong,文本语义提取预测中枢增速 28.85%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 16.85%。,28.85%,12.00%,
002819,[002819] 东方中科 业绩预告,91,strong,文本语义提取预测中枢增速 28.29%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 16.29%。,28.29%,12.00%,
002189,[002189] 中光学 业绩预告,92,strong,文本语义提取预测中枢增速 29.18%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 17.18%。,29.18%,12.00%,
002153,[002153] 石基信息 业绩预告,91,strong,文本语义提取预测中枢增速 28.71%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 16.71%。,28.71%,12.00%,
600550,[600550] 保变电气 业绩预告,74,medium,文本语义提取预测中枢增速 26.24%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 14.24%。,26.24%,12.00%,
688066,[688066] 航天宏图 业绩预告,74,medium,文本语义提取预测中枢增速 25.66%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 13.66%。,25.66%,12.00%,
002426,[002426] 胜利精密 业绩预告,74,medium,文本语义提取预测中枢增速 25.80%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 13.80%。,25.80%,12.00%,
000711,[000711] ST京蓝 业绩预告,74,medium,文本语义提取预测中枢增速 25.71%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 13.71%。,25.71%,12.00%,
600129,[600129] 太极集团 业绩预告,74,medium,文本语义提取预测中枢增速 25.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 13.00%。,25.00%,12.00%,
200761,[200761] 本钢板B 业绩预告,74,medium,文本语义提取预测中枢增速 24.93%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 12.93%。,24.93%,12.00%,
000761,[000761] 本钢板材 业绩预告,74,medium,文本语义提取预测中枢增速 24.93%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 12.93%。,24.93%,12.00%,
603189,[603189] 网达软件 业绩预告,74,medium,文本语义提取预测中枢增速 24.08%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 12.08%。,24.08%,12.00%,
000619,[000619] 海螺新材 业绩预告,74,medium,文本语义提取预测中枢增速 24.43%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 12.43%。,24.43%,12.00%,
688180,[688180] 君实生物 业绩预告,73,medium,文本语义提取预测中枢增速 23.64%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 11.64%。,23.64%,12.00%,
002031,[002031] 巨轮智能 业绩预告,70,medium,文本语义提取预测中枢增速 22.09%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 10.09%。,22.09%,12.00%,
688343,[688343] 云天励飞 业绩预告,68,medium,文本语义提取预测中枢增速 21.20%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 9.20%。,21.20%,12.00%,
000547,[000547] 航天发展 业绩预告,67,medium,文本语义提取预测中枢增速 20.79%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 8.79%。,20.79%,12.00%,
603843,[603843] *ST正平 业绩预告,66,medium,文本语义提取预测中枢增速 20.44%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 8.44%。,20.44%,12.00%,
002663,[002663] 普邦股份 业绩预告,66,medium,文本语义提取预测中枢增速 20.29%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 8.29%。,20.29%,12.00%,
002030,[002030] 达安基因 业绩预告,66,medium,文本语义提取预测中枢增速 20.45%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 8.45%。,20.45%,12.00%,
000031,[000031] 大悦城 业绩预告,64,medium,文本语义提取预测中枢增速 19.38%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 7.38%。,19.38%,12.00%,
300778,[300778] 新城市 业绩预告,64,medium,文本语义提取预测中枢增速 19.04%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 7.04%。,19.04%,12.00%,
688565,[688565] 力源科技 业绩预告,62,medium,文本语义提取预测中枢增速 18.04%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 6.04%。,18.04%,12.00%,
002323,[002323] 雅博股份 业绩预告,61,medium,文本语义提取预测中枢增速 17.93%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 5.93%。,17.93%,12.00%,
